taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Hydrogenophilus,0.44061984836624746,0.993423153064272,0.7669714828189022,0.9794167357384946,-5.770071876839013,-5.659091947909299,-5.886219270263789,-0.02605084798823576,8.795820832331055,-0.003542165844735788,0.4969006198863525,0.9794167357384946,FALSE,ns
Rubellimicrobium,0.4562691656643981,1,0.8676374232584692,0.983445143144014,-2.4600825799991854,-2.334215784397597,-2.675562128084046,-0.11160470483359575,7.578580421134026,-0.014358766857849927,0.48730253953443675,0.983445143144014,FALSE,ns
Campylobacter,0.41135602033732843,1,0.8360027946045413,0.9841442639166993,-1.5369050365760142,-1.414938845926386,-1.7006523539656362,-0.18811694789301292,6.948872184549595,-0.028618541596051636,0.4753049390946827,0.9841442639166993,FALSE,ns
Bacillus,0.24222725046435106,0.9957953696268339,0.390617914777635,1,-0.2073434421352145,-0.18729975861143622,-0.24409564697861352,0.027315428243114503,8.298858268732591,0.0036632568341746063,0.4962000000126673,0.9957953696268339,FALSE,ns
Enterobacter,0.3657983648076804,1,0.9100431462205908,0.9969194872187876,-1.0512307026882528,-0.9982569679804412,-1.1258312062846958,-0.037288739466813325,8.16297986044262,-0.004343041745773079,0.49660000001133336,0.9969194872187876,FALSE,ns
Brachybacterium,0.3357829029199061,0.9972039448224798,0.8566619300694844,0.997038972384729,-2.3214604505258256,-2.1650487539777314,-2.5274093525795536,-0.19323161452167703,6.675794731065522,-0.02664706388234211,0.4740000000869021,0.997038972384729,FALSE,ns
Veillonella,0.2140272804134927,0.9976857520355406,0.3941475519249117,1,2.340497717979514,2.251702553804291,4.409120629922007,0.21729374947362512,6.97135607565962,0.03670448846756011,0.4771045791606311,0.9976857520355406,FALSE,ns
Aerococcus,0.43925634542609976,1,0.8739123208271863,0.9988127296593459,-0.8796306106523737,-0.8551375357842552,-0.9182957355425936,-0.030341280496676504,7.509595749249321,-0.004363423192174922,0.49560000001466786,0.9988127296593459,FALSE,ns
Acinetobacter,0.6545067107473905,1,0.9407805683563621,1,7.889133802077319,7.493993586306075,8.17827733129964,0.21671413263822714,8.551104633846855,0.0296276143275754,0.4797040592559002,1,FALSE,ns
Actinomyces,0.7673436056526605,1,0.8132620402185257,1,0.34388755875285604,0.35826958044241763,0.3123331297841405,-0.09213896215956963,8.019932239907824,-0.012596645674257136,0.48960000003468196,1,FALSE,ns
Aeromonas,0.6647232515509626,1,0.9038796991132317,1,-0.1526155311674131,-0.0733118892597977,-0.25239417013209753,-0.1965024912342015,7.983999375765958,-0.023351507370364323,0.47940000006878314,1,FALSE,ns
Finegoldia,0.44434508874095435,1,0.8862823135402792,1,-1.0161260294995804,-0.9058784200249956,-1.2043777178266062,-0.20547835082739496,7.414858764180854,-0.029088564537439358,0.474905019080029,1,FALSE,ns
Propionibacterium,0.40983209189253417,1,0.6183769928885842,1,0.7499643652595207,0.6567766592546693,2.7153061715377476,0.17675868405419326,7.529858573278311,0.02391546771170331,0.4836000000547254,1,FALSE,ns
Sphingomonas,0.8761643392340304,1,0.9839265038562622,1,7.388791068097709,6.867650330293378,7.588591711036411,-0.14324084603919296,6.359966737407261,-0.023553425824986766,0.48700000004336214,1,FALSE,ns
Unknown genus123,0.308289536841889,1,0.5637270591337357,1,0.8018710323037022,0.7440923101537216,0.8695320456332967,-0.01754833223860608,8.01552767544799,-0.0017331150055656741,0.498200000006,1,FALSE,ns
